event_id,user_id,session_id,order_id,time,product_name,product_price,product_qty
c4329bff-2514-422e-b41b-a9975eec200e,8dc25809-34e3-4034-a7c4-22797dd732cf,09cbb374-1ac0-4979-8a8e-befaa79989b9,d44dbc2b-5db5-4103-88de-39d3a916473d,2025-01-01 22:17:36,Indoor Cam (2nd Gen),59.99,2
9f3c34af-f97e-418f-8d8b-5d72cb731bee,8dc25809-34e3-4034-a7c4-22797dd732cf,09cbb374-1ac0-4979-8a8e-befaa79989b9,d44dbc2b-5db5-4103-88de-39d3a916473d,2025-01-01 22:17:36,Stick Up Cam Battery,99.99,1
d7da44d6-94c5-462e-956f-b66f09a4b602,442903e4-2416-4aba-a15c-2febd0863fda,d5951c38-cfd9-48b9-afeb-07e555560376,936a24d0-ed4f-4b77-8b35-a54951869838,2025-01-01 04:55:37,Video Doorbell Pro 2,249.99,1
159afbcd-a56f-4342-b9c5-e9d566aa9f66,442903e4-2416-4aba-a15c-2febd0863fda,d5951c38-cfd9-48b9-afeb-07e555560376,936a24d0-ed4f-4b77-8b35-a54951869838,2025-01-01 04:55:37,Ring Alarm 8-piece,249.99,2
68298b8d-76eb-459e-9e19-61a6551086cf,442903e4-2416-4aba-a15c-2febd0863fda,310d19a5-265b-4057-abea-41d7859501d1,390c91f1-afca-4bfa-b362-fbe3006e407a,2025-01-01 15:20:17,Ring Alarm 8-piece,249.99,2
8aff49df-f795-4e9c-a54d-eb92f8070eeb,442903e4-2416-4aba-a15c-2febd0863fda,310d19a5-265b-4057-abea-41d7859501d1,390c91f1-afca-4bfa-b362-fbe3006e407a,2025-01-01 15:20:17,Indoor Cam (2nd Gen),59.99,2
c2ee87e2-6e6d-4bfe-8386-9098241ad923,48ddf6da-6b0b-41e3-9955-7a2076bfc532,7fe3e4ad-d56d-4524-af77-dc35e6f89fe6,4301d1b3-6361-4cd0-9c55-e1a24795da17,2025-01-01 19:16:31,Stick Up Cam Battery,99.99,1
ddbd337f-09ab-4344-8c03-36793f25abc6,48ddf6da-6b0b-41e3-9955-7a2076bfc532,7fe3e4ad-d56d-4524-af77-dc35e6f89fe6,4301d1b3-6361-4cd0-9c55-e1a24795da17,2025-01-01 19:16:31,Indoor Cam (2nd Gen),59.99,2
b93f5e04-dfa9-48d3-8046-6b8fa6768226,54706e6f-638a-414c-a6da-9d8177160d1d,44d77c08-3f7b-461c-a886-4ae5bda6b632,644aae94-6ab9-4188-8759-20c70d328c38,2025-01-01 07:57:14,Video Doorbell Pro 2,249.99,2
5a12044b-964b-4c0c-a008-b225fb3a4ab2,54706e6f-638a-414c-a6da-9d8177160d1d,44d77c08-3f7b-461c-a886-4ae5bda6b632,644aae94-6ab9-4188-8759-20c70d328c38,2025-01-01 07:57:14,Stick Up Cam Battery,99.99,2
23e1806c-c3d7-40ba-bcc6-be1b136be552,54706e6f-638a-414c-a6da-9d8177160d1d,44d77c08-3f7b-461c-a886-4ae5bda6b632,644aae94-6ab9-4188-8759-20c70d328c38,2025-01-01 07:57:14,Ring Alarm 8-piece,249.99,2
404d22fa-da99-4eb3-968b-602af1c1e662,0f302175-0ee4-4dd3-8b6c-e0372d58e6d9,0312bf1d-1ef0-40e3-b14a-f5e71e8da321,c9cc7241-a035-4897-aec1-f9d08c476f3e,2025-01-01 18:47:35,Indoor Cam (2nd Gen),59.99,2
7b290ecc-14e4-4aea-9775-2fc721342524,0f302175-0ee4-4dd3-8b6c-e0372d58e6d9,0312bf1d-1ef0-40e3-b14a-f5e71e8da321,c9cc7241-a035-4897-aec1-f9d08c476f3e,2025-01-01 18:47:35,Ring Alarm 8-piece,249.99,2
45b5c560-4e99-4599-acd6-a27ddc7b7446,0f302175-0ee4-4dd3-8b6c-e0372d58e6d9,0312bf1d-1ef0-40e3-b14a-f5e71e8da321,c9cc7241-a035-4897-aec1-f9d08c476f3e,2025-01-01 18:47:35,Stick Up Cam Battery,99.99,2
0c2240c2-45f6-4c62-b3ce-78630251bcd7,41bffb6a-a9fd-45cb-9a38-7d6090cb7e96,8d19ff34-77af-4afb-be2e-9cc76787c220,d017182e-1ea7-4a15-a223-8adf1c9beed3,2025-01-01 12:25:57,Indoor Cam (2nd Gen),59.99,1
5ecf3a9d-2058-4b84-9241-4652bd3d7433,84f8672b-3ccc-4c73-b60d-332b97a9f6e9,f469584e-58d9-4c81-95c7-c82547e811ea,14989f38-adb5-4607-8e90-3e25506d8d56,2025-01-01 13:01:49,Ring Alarm 8-piece,249.99,1
972b054d-9eff-47d1-b57a-a655dc744324,84f8672b-3ccc-4c73-b60d-332b97a9f6e9,f469584e-58d9-4c81-95c7-c82547e811ea,14989f38-adb5-4607-8e90-3e25506d8d56,2025-01-01 13:01:49,Video Doorbell Pro 2,249.99,2
cbafc89e-bb37-4657-92ed-34878ca4fe9c,09254b4a-e83c-4d35-bea1-61b8be71531d,626a909a-0be6-4d87-aca3-f4ebcf82c767,bf5beeec-8575-455e-b7b5-40c9dde77a9d,2025-01-01 15:20:34,Indoor Cam (2nd Gen),59.99,2
d5392ff7-71aa-40fd-be36-58457add0ed6,09254b4a-e83c-4d35-bea1-61b8be71531d,626a909a-0be6-4d87-aca3-f4ebcf82c767,bf5beeec-8575-455e-b7b5-40c9dde77a9d,2025-01-01 15:20:34,Ring Alarm 8-piece,249.99,2
4bcac2ac-f65b-40ac-9e0c-6c801d7d8587,09254b4a-e83c-4d35-bea1-61b8be71531d,626a909a-0be6-4d87-aca3-f4ebcf82c767,bf5beeec-8575-455e-b7b5-40c9dde77a9d,2025-01-01 15:20:34,Stick Up Cam Battery,99.99,1
089b9b23-4897-4f7b-8f61-4eb1503ebdf0,35fc4fab-54a3-4896-8521-d7b2bf1b36cc,18f98544-bb21-44bb-a18f-68e84f82bc39,71d525ab-e576-4a21-9fd3-b0509e331a68,2025-01-01 01:44:38,Stick Up Cam Battery,99.99,1
477c3d29-7d53-4fdc-935a-a4addedabd50,c1dd4114-c104-4caf-8cff-803ca38299e5,9d09e9b7-7f89-4c25-aea8-206a4b508580,3d529b67-9120-40d7-9772-0e328aa545f2,2025-01-01 04:58:16,Ring Alarm 8-piece,249.99,2
d8e66daf-b87d-4547-9e1d-4e8db2814ebc,b78ff101-1cdd-4fe2-93aa-3e7d4fc156f8,340c8c4c-c0a4-43ed-91c7-e6223b1662e2,0c7d03f1-170b-43e4-9da7-ec31ae725237,2025-01-01 19:51:32,Stick Up Cam Battery,99.99,2
ad8e9e07-73a4-4643-93db-9008276d8a28,b78ff101-1cdd-4fe2-93aa-3e7d4fc156f8,340c8c4c-c0a4-43ed-91c7-e6223b1662e2,0c7d03f1-170b-43e4-9da7-ec31ae725237,2025-01-01 19:51:32,Indoor Cam (2nd Gen),59.99,2
e2f89d35-e9ab-4362-863b-1aef569131a5,b78ff101-1cdd-4fe2-93aa-3e7d4fc156f8,340c8c4c-c0a4-43ed-91c7-e6223b1662e2,0c7d03f1-170b-43e4-9da7-ec31ae725237,2025-01-01 19:51:32,Video Doorbell Pro 2,249.99,1
fdfe0289-ab55-4c1d-a96d-9d6596c31dc1,229d2679-b075-40aa-ae68-8da32e96b02d,5cf78629-b2be-4223-9383-13ff938ce295,f6239c15-a8ed-4ff7-9f65-76178029ef0d,2025-01-01 10:42:46,Stick Up Cam Battery,99.99,1
4a53c382-2479-4444-bf17-0c4dcf42d76a,229d2679-b075-40aa-ae68-8da32e96b02d,5cf78629-b2be-4223-9383-13ff938ce295,f6239c15-a8ed-4ff7-9f65-76178029ef0d,2025-01-01 10:42:46,Indoor Cam (2nd Gen),59.99,2
ba184a92-6cba-4bc4-9383-d912beec5306,229d2679-b075-40aa-ae68-8da32e96b02d,5cf78629-b2be-4223-9383-13ff938ce295,f6239c15-a8ed-4ff7-9f65-76178029ef0d,2025-01-01 10:42:46,Video Doorbell Pro 2,249.99,2
507de9fd-7d2f-493f-a2f9-51436851a34e,a6394532-9a97-4db7-beac-ffc43efe5945,6b6ad312-cfd3-4a96-88bd-debb2bf4bb11,733cb9d2-06f8-4cbc-a3f3-70527e0e6421,2025-01-01 11:26:28,Ring Alarm 8-piece,249.99,2
8aa7838a-fe2b-4dc5-94d0-b634fcaf5074,2b347211-a98b-4e59-9d81-230737827bd8,fafdf3bb-46e3-4718-afd5-640ae744f54e,ddaa725c-83e1-4e2d-9c9e-3b4a26452d20,2025-01-01 00:46:40,Indoor Cam (2nd Gen),59.99,2
107763d4-fd38-434d-9b78-b5c03a5eed78,2b347211-a98b-4e59-9d81-230737827bd8,fafdf3bb-46e3-4718-afd5-640ae744f54e,ddaa725c-83e1-4e2d-9c9e-3b4a26452d20,2025-01-01 00:46:40,Video Doorbell Pro 2,249.99,1
accfb992-5e72-4090-b090-36d471eb387c,3883e7d6-fa33-4e06-a0ef-ce2014e9a83a,89217248-4ef5-427f-b441-7e67b37863c5,7406b632-b1de-464c-9053-b12e7c7f8105,2025-01-01 07:25:52,Stick Up Cam Battery,99.99,2
45754ad8-68cf-48f9-851a-355ba590219d,3883e7d6-fa33-4e06-a0ef-ce2014e9a83a,89217248-4ef5-427f-b441-7e67b37863c5,7406b632-b1de-464c-9053-b12e7c7f8105,2025-01-01 07:25:52,Indoor Cam (2nd Gen),59.99,2
fcfe5e35-7001-4592-9517-2f23b8510b26,3883e7d6-fa33-4e06-a0ef-ce2014e9a83a,89217248-4ef5-427f-b441-7e67b37863c5,7406b632-b1de-464c-9053-b12e7c7f8105,2025-01-01 07:25:52,Video Doorbell Pro 2,249.99,1
61893e9f-4b7b-4aac-808d-202fa1f1fb94,d3889493-1537-4ae8-bc0b-c176555c2720,fc1cebfd-a56d-47ff-88e7-ae8459b8793c,85bed2da-6479-4ee6-b804-e1c93f31a16c,2025-01-01 08:46:18,Video Doorbell Pro 2,249.99,2
46a793f4-e3c8-4cd6-8005-e50f97df4636,d3889493-1537-4ae8-bc0b-c176555c2720,fc1cebfd-a56d-47ff-88e7-ae8459b8793c,85bed2da-6479-4ee6-b804-e1c93f31a16c,2025-01-01 08:46:18,Indoor Cam (2nd Gen),59.99,1
7e5a346a-8c6d-40d1-9caa-9211866d8801,d3889493-1537-4ae8-bc0b-c176555c2720,fc1cebfd-a56d-47ff-88e7-ae8459b8793c,85bed2da-6479-4ee6-b804-e1c93f31a16c,2025-01-01 08:46:18,Ring Alarm 8-piece,249.99,2
9ce0f900-86e6-46c4-bba8-a788433da14c,4fab2603-de95-42bc-ac12-b7eb33f147ef,3b260464-f555-42c2-9beb-40eee95c094d,d8650ae5-f2f1-4f40-bec3-c35182140535,2025-01-01 16:24:25,Video Doorbell Pro 2,249.99,1
03e35dcf-ff75-42cd-a1d3-db1879a13295,02b8a0fd-3ccc-46cb-835a-55181646dbc4,23d1801f-999b-4ae0-b2a5-90d33d5c7697,b66c2f02-9145-404a-93ab-2ce43bbe06bb,2025-01-01 12:48:19,Ring Alarm 8-piece,249.99,1
6276b88e-32b2-44c0-abe3-dac1304ecb16,c97e58ec-e318-4dbc-8e84-16055fc373f2,9e04b30c-396d-4f90-ba6a-b0f8413d6fe3,c47ef793-298e-4a10-ab7d-4258a5cb4e1c,2025-01-02 04:46:41,Indoor Cam (2nd Gen),59.99,1
0f2b635d-27b5-49d3-930f-911b66f250ba,c97e58ec-e318-4dbc-8e84-16055fc373f2,9e04b30c-396d-4f90-ba6a-b0f8413d6fe3,c47ef793-298e-4a10-ab7d-4258a5cb4e1c,2025-01-02 04:46:41,Ring Alarm 8-piece,249.99,2
4aadc1b0-b481-4a4f-8a30-3082c5e41f18,c97e58ec-e318-4dbc-8e84-16055fc373f2,9e04b30c-396d-4f90-ba6a-b0f8413d6fe3,c47ef793-298e-4a10-ab7d-4258a5cb4e1c,2025-01-02 04:46:41,Video Doorbell Pro 2,249.99,2
8da1b34f-8ac4-455b-a937-766fa3609ba7,67b05727-7237-4028-a8a6-4b2cef09eb49,5bd61228-69d7-4096-9fe5-c8e54fa48a71,65ac6d6d-e7b4-474c-9472-a55490fbc0b6,2025-01-02 14:04:29,Stick Up Cam Battery,99.99,1
ec07b36b-161f-40df-af3f-7ff168d977f4,38234e65-dc6b-4e0f-8a2c-21f5b4cfeeca,94fa6b22-27ee-42e7-b0f1-83c19f811434,4647b1a2-40aa-4a9a-81c4-a33d77a10829,2025-01-02 19:59:30,Ring Alarm 8-piece,249.99,2
f5a84430-b295-42a4-8e7b-52d8f4c5cf43,38234e65-dc6b-4e0f-8a2c-21f5b4cfeeca,94fa6b22-27ee-42e7-b0f1-83c19f811434,4647b1a2-40aa-4a9a-81c4-a33d77a10829,2025-01-02 19:59:30,Indoor Cam (2nd Gen),59.99,2
a6d6d3a3-c1f9-492f-b793-f4d6a5c28922,38234e65-dc6b-4e0f-8a2c-21f5b4cfeeca,94fa6b22-27ee-42e7-b0f1-83c19f811434,4647b1a2-40aa-4a9a-81c4-a33d77a10829,2025-01-02 19:59:30,Video Doorbell Pro 2,249.99,2
e3c20437-cff2-4b98-b60d-dfabf8c3f6c6,444dece8-8285-457f-91b6-96c66990a2d3,7e1fddfa-3b64-4f3f-8b4c-7f693bcd20ab,b9e917dd-5e00-4cfd-88c9-ad3c1d2acab4,2025-01-02 10:54:58,Stick Up Cam Battery,99.99,1
a066bbc8-02c4-485c-9c66-80fc4eb9e1f5,444dece8-8285-457f-91b6-96c66990a2d3,7e1fddfa-3b64-4f3f-8b4c-7f693bcd20ab,b9e917dd-5e00-4cfd-88c9-ad3c1d2acab4,2025-01-02 10:54:58,Video Doorbell Pro 2,249.99,2
aaad2c5e-8a83-43e4-b2c3-e7f7eceb1329,444dece8-8285-457f-91b6-96c66990a2d3,7e1fddfa-3b64-4f3f-8b4c-7f693bcd20ab,b9e917dd-5e00-4cfd-88c9-ad3c1d2acab4,2025-01-02 10:54:58,Ring Alarm 8-piece,249.99,2
6892879e-61e5-46ac-a0cf-fa26dc83c8fd,5c2d85da-27a6-4a0c-8681-b829b771fa79,81a2f302-d878-4705-b667-871a19650748,795cd058-2016-45ec-89e3-b4dad0fe64a5,2025-01-02 13:33:05,Ring Alarm 8-piece,249.99,2
97a91505-016d-42a5-b753-978a1d7fd197,4c02f3fa-fb86-413f-b805-f6d6b2f6fea5,86cb0baa-4198-4c42-ba98-7ea9b4018895,cf060c6a-dc92-435d-a526-f4e58cdc2f04,2025-01-02 03:17:04,Stick Up Cam Battery,99.99,2
cb863a82-e5d6-4f5f-9902-12977f79df6c,14f6c404-6145-4b6a-8dfc-1cdb8b8eae93,06c32bd2-30eb-40fa-9b2f-d90b1e2e2016,6555436b-7993-48df-b29f-4d246c6b4819,2025-01-02 23:32:57,Stick Up Cam Battery,99.99,1
2ad0e83d-4e55-48b3-ac92-30f7e8a855db,8af10984-6422-4486-b30f-675d054b7bb3,39aa6ac5-8ba4-4cb1-a080-36d849d42ac8,b80f7466-25ab-4a70-b0aa-5b86109a5d7f,2025-01-02 19:38:11,Video Doorbell Pro 2,249.99,2
fc8a4904-3d57-4ebe-b0b4-564e6783f5a2,8af10984-6422-4486-b30f-675d054b7bb3,39aa6ac5-8ba4-4cb1-a080-36d849d42ac8,b80f7466-25ab-4a70-b0aa-5b86109a5d7f,2025-01-02 19:38:11,Ring Alarm 8-piece,249.99,1
933a6c1e-a34d-4cdb-b8ef-b4698ae9b864,8af10984-6422-4486-b30f-675d054b7bb3,39aa6ac5-8ba4-4cb1-a080-36d849d42ac8,b80f7466-25ab-4a70-b0aa-5b86109a5d7f,2025-01-02 19:38:11,Stick Up Cam Battery,99.99,1
60531fcd-24c7-4f50-8332-d8b1e706c4b7,f883964b-9c2b-4830-8ede-36e106e82ea9,5776d3a9-9528-4721-aef7-ff4f2334ce06,cee57058-49a9-493e-9c07-2c8746a4509c,2025-01-02 23:13:34,Ring Alarm 8-piece,249.99,1
e1b3401a-d905-40da-ba05-1a26a627e0f4,f883964b-9c2b-4830-8ede-36e106e82ea9,5776d3a9-9528-4721-aef7-ff4f2334ce06,cee57058-49a9-493e-9c07-2c8746a4509c,2025-01-02 23:13:34,Video Doorbell Pro 2,249.99,1
cf26e67c-0f80-4c38-83ac-99293ce0129f,0a064b41-b08c-4ed4-af21-5f3ef41ea234,df5740e0-2eaa-44a2-abf0-cdd448f65594,0833bdcb-03ef-48f1-a9fd-56857bf59157,2025-01-02 13:05:19,Ring Alarm 8-piece,249.99,2
cce088cd-8c12-4276-9acd-2a149ce0a4f9,0a064b41-b08c-4ed4-af21-5f3ef41ea234,df5740e0-2eaa-44a2-abf0-cdd448f65594,0833bdcb-03ef-48f1-a9fd-56857bf59157,2025-01-02 13:05:19,Indoor Cam (2nd Gen),59.99,1
78d2071b-b594-4dda-80d6-116c5cf64dac,0a064b41-b08c-4ed4-af21-5f3ef41ea234,df5740e0-2eaa-44a2-abf0-cdd448f65594,0833bdcb-03ef-48f1-a9fd-56857bf59157,2025-01-02 13:05:19,Video Doorbell Pro 2,249.99,1
e268c2ac-0671-46f6-ad97-ea8a77137066,221e6a7f-2d9b-48de-b425-c3a584f99c90,7ca33105-9eb8-48c0-bd79-f283a4449c4c,3da7e890-6b20-46d1-b7ad-2878dbacea72,2025-01-02 14:39:53,Stick Up Cam Battery,99.99,1
b67dfda3-c64f-4933-a586-b431b2d11221,221e6a7f-2d9b-48de-b425-c3a584f99c90,7ca33105-9eb8-48c0-bd79-f283a4449c4c,3da7e890-6b20-46d1-b7ad-2878dbacea72,2025-01-02 14:39:53,Video Doorbell Pro 2,249.99,2
da037af5-03c2-4fd7-8003-7bcb566347e4,24bd7ead-6f64-4761-ac8c-8fc1a0cbe1aa,128e2181-4a7f-41e0-808b-36996f08908d,b2d197dc-a8e6-4302-8638-92a21aea35bc,2025-01-02 03:18:30,Ring Alarm 8-piece,249.99,1
b09b7c9e-9e39-4d6c-9fea-3eda37ae4549,24bd7ead-6f64-4761-ac8c-8fc1a0cbe1aa,128e2181-4a7f-41e0-808b-36996f08908d,b2d197dc-a8e6-4302-8638-92a21aea35bc,2025-01-02 03:18:30,Indoor Cam (2nd Gen),59.99,1
a1639f4d-657d-47ec-a074-63e563207ff9,24bd7ead-6f64-4761-ac8c-8fc1a0cbe1aa,128e2181-4a7f-41e0-808b-36996f08908d,b2d197dc-a8e6-4302-8638-92a21aea35bc,2025-01-02 03:18:30,Video Doorbell Pro 2,249.99,2
4bbc7bd7-c951-47f8-bee1-3795a22bd01d,f701a41f-8f2e-4b7b-ae43-e83b57cbb675,1fa8644e-fd2a-4013-ab33-81727781cbd3,62cfecd8-6b5a-4fa6-b373-eca4759f5211,2025-01-02 17:20:59,Indoor Cam (2nd Gen),59.99,1
d10d6361-b3d8-495a-87e1-6b5a4c59c64a,f701a41f-8f2e-4b7b-ae43-e83b57cbb675,1fa8644e-fd2a-4013-ab33-81727781cbd3,62cfecd8-6b5a-4fa6-b373-eca4759f5211,2025-01-02 17:20:59,Video Doorbell Pro 2,249.99,2
4ce74ab0-125f-4fdd-be85-f18e0c949380,031be23a-7ceb-4a58-bcac-96874bc8f90b,bcd92df8-e0f5-4fb2-b749-8c327ca04a3d,29ae5ebe-cb31-4ecb-bda5-1645e19ee1e4,2025-01-02 23:23:02,Video Doorbell Pro 2,249.99,1
a25450b7-c667-49c3-abf3-081d09271762,16cfb3f6-f362-4813-bff6-90c5aa5603ea,306a9e97-b42d-4aaa-a657-f58672408f2c,3fb974db-422a-4662-af80-fdc52059e261,2025-01-02 09:17:08,Video Doorbell Pro 2,249.99,2
fb3d7a7e-dcb2-4f64-b1f2-e6ad17e2059a,16cfb3f6-f362-4813-bff6-90c5aa5603ea,306a9e97-b42d-4aaa-a657-f58672408f2c,3fb974db-422a-4662-af80-fdc52059e261,2025-01-02 09:17:08,Ring Alarm 8-piece,249.99,1
c9dc76b2-0ad1-4237-a7ee-0fd67f975809,714dd5cd-3d82-42f4-be02-a41135e64d83,a7d22cad-44e0-4111-bb00-da97e95d050b,52baabbf-518a-4067-ac17-11d5a501716a,2025-01-02 12:36:06,Video Doorbell Pro 2,249.99,1
44a1c823-c73f-4cea-9a05-ee78daef7bde,6880bef9-8a7c-4b20-b090-0f23e423c4cd,7d0a8b25-cdec-4ae8-b1d6-01639c115476,776dd82b-be66-4cc0-858d-db4209a196a1,2025-01-02 20:11:51,Stick Up Cam Battery,99.99,1
c3e105bd-36fb-460b-a5af-dac4aa6663c9,6880bef9-8a7c-4b20-b090-0f23e423c4cd,7d0a8b25-cdec-4ae8-b1d6-01639c115476,776dd82b-be66-4cc0-858d-db4209a196a1,2025-01-02 20:11:51,Ring Alarm 8-piece,249.99,1
46c9f057-a50e-4e23-bd4a-0430b167135d,0711ea75-fae7-4894-9328-4c388354b668,85901de8-dba4-42fe-846c-ec1d9d50eeb4,14724ea5-418f-44d8-803b-7f853dcb48b4,2025-01-02 19:38:06,Stick Up Cam Battery,99.99,1
093857e5-763c-40e7-9a96-c5667b4778a5,0711ea75-fae7-4894-9328-4c388354b668,85901de8-dba4-42fe-846c-ec1d9d50eeb4,14724ea5-418f-44d8-803b-7f853dcb48b4,2025-01-02 19:38:06,Video Doorbell Pro 2,249.99,2
a110aac0-b512-45d2-942f-dab97583fbe1,dd2acd80-a48e-4feb-9ccf-93ae86ea876b,fdc5001a-3c3b-4e7f-8784-4dd819282740,4f48edeb-76ad-4c87-b233-f96e05ce2add,2025-01-02 04:25:53,Video Doorbell Pro 2,249.99,2
4cbf4e99-f952-48c7-be92-f8edc141fa9c,dd2acd80-a48e-4feb-9ccf-93ae86ea876b,fdc5001a-3c3b-4e7f-8784-4dd819282740,4f48edeb-76ad-4c87-b233-f96e05ce2add,2025-01-02 04:25:53,Stick Up Cam Battery,99.99,2
55689554-1cf5-4136-870c-f4cf8f0c66c7,dd2acd80-a48e-4feb-9ccf-93ae86ea876b,fdc5001a-3c3b-4e7f-8784-4dd819282740,4f48edeb-76ad-4c87-b233-f96e05ce2add,2025-01-02 04:25:53,Indoor Cam (2nd Gen),59.99,2
6590ebc6-968f-484e-b239-e97db0e7f3cd,e91d5648-5c10-4d10-b253-a4b4d2e1f8f9,ba64cb5f-9eb6-470f-8cb4-6f2391e550a1,b550b6df-fb29-47cb-b51d-c727791261e9,2025-01-02 14:28:23,Video Doorbell Pro 2,249.99,2
